rms_ch_0,rms_ch_1,rms_ch_2,rms_ch_3,rms_ch_4,rms_ch_5,rms_ch_6,rms_ch_7,rms_ch_8,rms_ch_9,rms_ch_10,rms_ch_11,rms_ch_12,rms_ch_13,rms_ch_14,rms_ch_15,gesture
7.0675316,2.3569047,2.143595,1.812457,1.4764823,1.3000001,1.7073371,6.349803,1.5329709,1.5763882,1.7691807,1.6124516,1.372953,1.4508618,1.6777962,1.9287301,REST
7.6524506,2.486966,2.0808651,1.7131841,1.419507,1.3076696,1.6896745,6.0679483,1.4916433,1.5953057,1.7378147,1.5937377,1.3546218,1.4265343,1.6748134,1.9377823,REST
8.106171,2.3569047,1.9937402,1.6763054,1.4106736,1.2469964,1.7175565,5.8604608,1.5231546,1.5443445,1.6777962,1.5378556,1.3638182,1.4035668,1.6093477,2.0285463,REST
7.976528,2.392697,2.0273135,1.6718254,1.396424,1.2688577,1.6248077,6.1477637,1.4491377,1.5779734,1.6278821,1.5362291,1.37659,1.4177446,1.6124516,2.0844662,REST
7.106687,2.3086793,2.066398,1.5198684,1.3747727,1.2144958,1.6015618,5.8189344,1.4899665,1.7691807,2.4647515,1.6186414,1.421267,1.3601471,1.5811388,2.0651877,REST
5.6595054,2.0988092,2.0248456,1.6031219,1.4159802,1.2227019,1.4933184,4.918333,1.596872,1.7277153,2.6182055,1.7029387,1.4815532,1.336039,1.4866068,2.0964255,REST
3.9261942,2.092845,1.979899,1.5700318,1.4508618,1.1916375,1.3379087,4.352011,1.6217275,1.7014699,2.6767519,1.7073371,1.4849242,1.3784049,1.5198684,1.9962465,REST
2.7549956,2.013703,1.9091883,1.5362291,1.4611639,1.2041595,1.2708265,3.4380226,1.7549928,1.7058722,2.7046256,1.6955825,1.4933184,1.3674794,1.4849242,1.9899749,REST
2.5,1.9836835,1.8411953,1.5811388,1.4142135,1.2186058,1.2349089,3.0248966,1.7748239,1.4899665,1.9608672,1.5652477,1.4508618,1.3472193,1.4628739,1.9924859,REST
2.5573423,2.018663,1.7117243,1.4696939,1.3095801,1.172604,1.2349089,3.4124773,1.7449929,1.4764823,1.7378147,1.4560219,1.3784049,1.4282857,1.4849242,2.0297782,REST
2.894823,1.9735755,1.6867127,1.4662879,1.2389512,1.2103719,1.3038405,3.852921,1.7248188,1.4933184,1.6093477,1.4882876,1.3453624,1.3892444,1.4832398,2.118962,REST
2.812472,1.9557607,1.7190113,1.4611639,1.2124356,1.1874342,1.339776,3.786159,1.6718254,1.4764823,1.5921683,1.4866068,1.3982131,1.4491377,1.4474115,2.0892582,REST
2.997499,2.0161846,1.7720045,1.4815532,1.3416407,1.195826,1.3379087,3.9179077,1.7291616,1.5083103,1.5921683,1.5475787,1.3856406,1.4159802,1.4849242,2.152905,REST
2.9857998,2.0518284,1.8384776,1.56205,1.4317821,1.2328827,1.4017845,4.388622,1.7219175,1.5459626,1.6837459,1.5779734,1.4422204,1.3928388,1.5378556,2.0976176,REST
3.8555155,2.1863213,1.9104973,1.56205,1.4611639,1.2308533,1.3820275,5.0408335,1.7449929,1.4764823,1.7233688,1.5394804,1.4611639,1.4071248,1.566844,2.0904546,REST
4.4102154,2.2880123,1.9937402,1.6537836,1.5297059,1.24499,1.4798648,5.272096,1.7014699,1.5378556,1.7549928,1.5427248,1.421267,1.3928388,1.6278821,2.0554805,REST
4.646504,2.4566236,2.0432818,1.6852299,1.454304,1.2509996,1.5716233,5.5439157,1.7014699,1.5443445,1.776232,1.4456832,1.4335271,1.4089003,1.6446884,2.0940392,REST
5.4525223,2.6683328,2.1047566,1.6837459,1.421267,1.2308533,1.6217275,5.8025856,1.6748134,1.5716233,1.7262677,1.4474115,1.3946326,1.4089003,1.6385969,2.0432818,REST
5.453439,2.6551836,2.0892582,1.7421252,1.405347,1.2389512,1.7161002,5.495453,1.6492423,1.5827192,1.6970563,1.4439529,1.4177446,1.4474115,1.6217275,1.9621416,REST
5.2526183,2.6000001,2.0112185,1.6837459,1.3379087,1.2549901,1.6926311,5.477226,1.7378147,1.5475787,1.7131841,1.4662879,1.4124447,1.4017845,1.6446884,2.078461,REST
5.6400356,2.5268557,1.9685019,1.7248188,1.3820275,1.294218,1.6673332,5.3953686,1.7014699,1.5099669,1.7204651,1.5016658,1.3892444,1.4071248,1.6324828,2.0037465,REST
5.264029,2.347339,1.9287301,1.6568041,1.352775,1.294218,1.5953057,5.2081666,1.7029387,1.4933184,1.7349352,1.5636495,1.356466,1.339776,1.596872,2.0297782,REST
4.6652975,2.8818398,2.1095023,1.7564168,1.4491377,1.356466,1.5016658,4.832184,4.2272925,1.7073371,1.7720045,1.5905974,1.6201851,1.2825755,1.5811388,2.2394195,REST
4.3005815,2.7982137,2.144761,1.7691807,1.4916433,1.4916433,1.4017845,4.180909,4.198809,1.6911534,1.7521415,1.6507574,2.209072,1.352775,1.5524175,2.177154,REST
3.6857834,2.7549956,2.1071308,1.704406,1.4317821,1.4798648,1.4781746,4.1880784,4.186287,1.6970563,1.7306068,1.6867127,2.2045407,1.3228756,1.5066519,2.166795,REST
3.722902,2.6860752,2.1071308,1.7691807,1.430035,1.5099669,1.473092,3.660601,4.2,1.6807736,1.6370705,1.6263456,2.2102036,1.3856406,1.56205,2.280351,REST
4.2807713,2.156386,2.0820663,1.6583124,1.3747727,1.4491377,1.5313393,4.18569,1.6552945,1.555635,1.6955825,1.668832,2.014944,1.372953,1.5491934,2.0736442,REST
4.7376156,2.2572107,2.0579116,1.6385969,1.2845232,1.2509996,1.6643317,4.677606,1.7175565,1.5329709,1.7233688,1.6232682,1.3190906,1.2806249,1.5572411,2.066398,REST
5.6431375,2.337734,2.1095023,1.6970563,1.3546218,1.2884098,1.6852299,5.2235045,1.7804494,1.5572411,1.7663522,1.6046807,1.2903488,1.328533,1.6792855,2.230471,REST
6.6546974,2.5119712,2.293469,1.8894444,1.5313393,1.2489996,1.8193405,6.407808,1.7944359,1.5874507,1.8248287,1.6522712,1.3784049,1.3057564,1.6837459,2.1,REST
8.346257,2.6000001,2.2792542,1.9570385,1.5748016,1.2629331,1.8668154,7.1871414,1.9570385,1.6093477,1.8096961,1.6522712,1.419507,1.356466,1.7986106,2.4758837,REST
9.465728,2.8818398,2.3780243,1.9697716,1.5905974,1.2961481,1.9104973,7.8300705,1.9377823,1.704406,1.7944359,1.6613247,1.419507,1.421267,1.8384776,2.6239283,REST
10.539687,2.9681644,2.3759208,1.9634154,1.5652477,1.2469964,1.9532025,8.268616,1.9557607,1.762101,1.7306068,1.6658331,1.4696939,1.4282857,1.8069311,3.1016126,REST
11.172735,3.103224,2.6730132,1.9235384,1.4247807,1.2922847,1.9377823,8.0693865,2.5209126,2.1,2.7258027,1.7378147,1.459452,1.4456832,1.8027756,3.2511537,REST
10.131881,4.698404,4.4204073,2.008731,1.3190906,1.2884098,1.9170289,7.686352,3.611094,6.577994,6.3992186,2.8381333,1.524795,1.4696939,1.7535678,3.2062438,REST
9.437955,5.8416605,6.902898,2.251666,1.4577379,1.3341664,1.835756,7.1435285,4.8093657,10.69743,9.824968,3.6187015,1.6186414,1.471394,3.7188709,3.6034706,REST
7.9312673,6.119232,7.368853,2.3515952,1.5132746,1.3435029,1.7131841,6.5172844,5.0333886,13.577739,10.38051,3.7,1.6077936,1.459452,3.8268788,3.5270383,REST
6.34153,6.5635357,7.46927,2.285826,1.524795,1.2961481,1.6583124,5.894913,5.1565495,14.674467,10.863241,3.7296112,1.6031219,1.4247807,3.8360136,3.4307435,REST
6.3023806,6.019967,6.8844028,2.3280895,1.6,1.2922847,1.5858752,5.776677,4.8897853,14.191018,10.138047,3.1104662,1.5394804,1.3802173,3.80723,3.231099,REST
6.0831738,5.075431,4.4676614,2.059126,1.4662879,1.2429802,1.56205,5.8197937,4.2420516,13.178391,7.699675,2.2847319,1.4404861,1.352775,1.8814888,2.5758495,REST
5.7714815,4.836321,3.7623131,1.9455076,1.4017845,1.2206556,1.5443445,5.669215,4.2976737,10.877959,7.476296,2.2715633,1.4106736,1.3583078,1.6401219,1.9026297,REST
5.841233,4.2731724,3.3533566,1.8907671,1.3874437,1.2961481,1.4866068,5.5470715,4.2355638,9.455421,6.921344,2.1459265,1.3509257,1.3747727,1.566844,1.7190113,REST
5.413871,3.6428013,2.8513155,1.7233688,1.3304135,1.3095801,1.5016658,5.332448,4.063865,8.315648,6.8417835,2.037155,1.286468,1.3619839,1.5937377,1.6658331,REST
5.673623,3.454707,3.0805843,2.0,1.4247807,1.3247641,1.5874507,5.5861435,3.8632889,5.3263497,6.7575884,2.1540658,1.36565,1.396424,1.6324828,1.6881943,REST
6.118006,3.3384128,3.1583223,2.0772579,1.4422204,1.3379087,1.5684388,5.3809853,3.7629776,3.9912405,6.8022056,2.1365862,1.3838352,1.3638182,1.6077936,1.7406895,REST
5.906776,3.1136794,3.0610456,2.0566964,1.4142135,1.2767146,1.6248077,5.755432,3.512122,3.8360136,6.699627,2.2056744,1.3910427,1.3856406,1.6124516,1.8027756,REST
6.403905,2.97069,2.8653097,2.014944,1.3784049,1.2980754,1.6763054,5.764113,3.1843367,3.3992646,5.390269,2.143595,1.4035668,1.3910427,1.5953057,1.781853,REST
6.01789,2.7221315,2.431049,1.7635192,1.2747549,1.2727922,1.6155494,5.297169,2.9614186,3.1575308,4.4345236,1.9300259,1.3583078,1.352775,1.5779734,1.8165902,REST
5.745868,2.588436,2.1874642,1.596872,1.24499,1.264911,1.6703293,5.621388,2.9605744,3.103224,3.674915,1.933908,1.4106736,1.3435029,1.5572411,1.8654758,REST
5.6502213,2.7110884,2.2880123,1.6232682,1.2529964,1.3019217,1.7014699,5.7227616,3.1368775,3.186691,3.176476,1.9222382,1.4017845,1.3038405,1.5652477,1.8920888,REST
5.4483943,2.6457512,2.3227139,1.7014699,1.3379087,1.2845232,1.6446884,5.6564126,3.1575308,3.1376743,3.2365105,1.9672315,1.430035,1.3152946,1.5984367,1.8947295,REST
5.5700088,2.7120104,2.4392622,1.8027756,1.4089003,1.2688577,1.6109004,5.9245253,3.1953092,3.3015149,3.174114,1.9557607,1.43527,1.2903488,1.5443445,1.861451,REST
5.5181518,2.6916537,2.4698179,1.882817,1.4387494,1.2884098,1.5858752,5.59017,3.1344855,3.192961,2.9807718,1.8601075,1.3546218,1.2961481,1.5215124,1.7161002,REST
5.936329,2.5583198,2.4186773,1.8721646,1.4525839,1.2786711,1.5394804,5.633383,2.8896368,2.8151376,2.9849622,1.8601075,1.3820275,1.3304135,1.5763882,1.8493242,REST
5.558327,2.7340446,2.770379,2.2737634,1.5459626,1.3379087,1.4815532,5.2052855,2.8451715,3.0700164,3.391165,1.8439089,1.4071248,1.3019217,1.5313393,1.9608672,REST
4.9152822,2.5475478,2.721213,2.3075962,1.5459626,1.4142135,1.4422204,4.457017,2.53081,2.829311,3.7523327,1.8761663,1.4282857,1.3802173,1.5427248,1.9274335,REST
4.3433857,2.486966,2.7730849,2.2923787,1.4899665,1.430035,1.3490738,3.803288,2.1377559,2.6239283,3.6952672,1.9209373,1.4577379,1.4404861,1.5636495,2.019901,REST
3.1796227,2.522895,2.6823497,2.236068,1.4764823,1.4439529,1.2349089,2.4566236,1.8694919,2.527845,3.4161382,1.8761663,1.4474115,1.4560219,1.4508618,2.0273135,REST
3.3823068,2.3420076,2.3738155,1.7478559,1.3209845,1.356466,1.3379087,3.7409892,1.6355428,1.9326148,2.6925824,1.8152136,1.4247807,1.4747881,1.554027,2.007486,REST
4.937104,2.6182055,2.446426,1.7161002,1.3583078,1.2708265,1.405347,5.284411,1.767767,1.7449929,1.8452642,1.7291616,1.396424,1.4815532,1.5921683,2.171405,REST
6.2813215,2.7568097,2.366432,1.7663522,1.4916433,1.3000001,1.6062378,6.5795135,1.7930421,1.6837459,1.6777962,1.6613247,1.3892444,1.471394,1.6263456,2.1587033,REST
6.9974995,2.7613401,2.446426,1.8854707,1.5795568,1.286468,1.8261982,7.5335917,1.7464249,1.835756,1.8384776,1.6170962,1.4,1.473092,1.7860571,2.0964255,REST
7.389181,2.7340446,2.2438805,1.858763,1.5953057,1.3038405,1.8894444,7.4565406,1.7478559,1.762101,1.835756,1.6537836,1.3928388,1.454304,1.7449929,2.238303,REST
7.3647814,2.6019223,2.1540658,1.8275666,1.596872,1.3802173,1.9352002,7.364442,1.6792855,1.7860571,1.8841443,1.6492423,1.3583078,1.3946326,1.776232,2.2327113,REST
6.9372187,2.5894015,2.182888,1.7734147,1.5149257,1.336039,1.8894444,7.3525505,1.6896745,1.8179659,1.9274335,1.6896745,1.371131,1.371131,1.781853,2.2989128,REST
6.708949,2.5680733,2.1177819,1.6777962,1.43527,1.2980754,1.8013883,7.0416617,1.7058722,1.6763054,1.7578396,1.6537836,1.3583078,1.3946326,1.7102631,2.3906066,REST
6.688049,2.611513,2.2394195,1.7131841,1.4439529,1.336039,1.7363756,6.9350557,1.6792855,1.7320508,1.7592613,1.6232682,1.3619839,1.4387494,1.7233688,2.329163,REST
6.3788714,2.6191602,2.1494186,1.6763054,1.3747727,1.260952,1.6748134,6.609463,1.6763054,1.6537836,1.6852299,1.5827192,1.3928388,1.43527,1.6613247,2.2,REST
6.541024,2.4758837,2.0322402,1.6217275,1.3509257,1.2041595,1.6248077,5.9808025,1.6031219,1.6232682,1.6294171,1.4983324,1.3693064,1.4645818,1.6015618,2.0820663,REST
6.5149827,2.6095977,2.059126,1.6492423,1.3546218,1.2727922,1.6046807,5.696051,1.6015618,1.6416456,1.6807736,1.5427248,1.371131,1.3820275,1.6062378,1.9287301,REST
6.3142695,2.5039968,1.9987496,1.6278821,1.3546218,1.2369317,1.6062378,5.6899033,1.6232682,1.6309507,1.6881943,1.5508063,1.3638182,1.3747727,1.5763882,1.835756,REST
6.5184355,2.4677925,2.0310097,1.566844,1.3152946,1.2369317,1.6568041,5.4740295,1.6263456,1.6077936,1.7161002,1.6031219,1.3453624,1.4159802,1.5984367,1.8641351,REST
6.2956333,2.541653,2.0904546,1.5763882,1.3341664,1.2786711,1.6763054,5.746303,1.6970563,1.6093477,1.7334936,1.6263456,1.372953,1.356466,1.6911534,1.9,REST
5.895337,3.0199337,2.5855367,1.9811612,1.4508618,1.4525839,1.6552945,5.310367,1.8654758,1.9646883,3.0959651,1.8734994,1.37659,1.4983324,1.6703293,2.1307275,REST
5.768882,3.176476,3.942715,2.7748873,1.6446884,1.9849434,2.70555,5.284411,1.8854707,2.2,3.7013512,2.1071308,1.4815532,4.1545157,1.7014699,2.2349496,REST
5.7879186,3.159905,4.194639,3.0438464,1.7846568,2.2203603,2.758623,5.4712887,1.9287301,2.2945588,3.8723378,2.1389248,1.5378556,4.8867164,1.8734994,2.4718413,REST
6.5654397,3.231099,4.246175,3.1416557,1.8261982,2.2461078,2.73313,5.809475,2.0012496,2.337734,3.9648457,2.2461078,1.5411035,4.896427,1.8411953,2.616295,REST
7.2663608,2.7138534,4.0199504,2.9436371,1.8096961,2.1354156,2.7604346,6.3847475,1.8627936,2.059126,3.0372686,2.0892582,1.5182227,4.8682647,1.8748333,2.446426,REST
7.585183,2.5592968,2.7358727,2.2671568,1.6355428,1.668832,1.7986106,6.8636727,1.8013883,1.8013883,2.2427661,1.8627936,1.421267,2.942788,1.8533753,2.3075962,REST
7.490327,2.5670996,2.317326,1.9209373,1.4866068,1.352775,1.704406,7.1189885,1.7748239,1.7406895,1.8960485,1.7790446,1.3892444,1.4474115,1.7146429,2.1400933,REST
6.95018,2.5971138,2.3547823,1.8096961,1.5394804,1.3619839,1.8207141,6.9350557,1.67332,1.7860571,1.7972201,1.6507574,1.3928388,1.4491377,1.6748134,1.9974984,REST
7.5169806,2.5932605,2.4020824,1.8506756,1.430035,1.352775,1.7986106,6.961322,1.6170962,1.762101,1.9493588,1.596872,1.3747727,1.4866068,1.7435596,2.0518284,REST
7.3338256,2.6153393,2.4155746,1.7972201,1.4035668,1.3114877,1.7363756,6.5444636,1.6628289,1.7663522,2.1319005,1.5684388,1.4,1.5198684,1.6852299,2.1295538,REST
7.717189,2.7495453,2.4413111,1.7720045,1.4798648,1.3416407,1.7392527,6.125357,1.6015618,1.7262677,2.2181072,1.5921683,1.3928388,1.4611639,1.6155494,2.0273135,REST
7.469605,2.6391287,2.3345234,1.762101,1.421267,1.3038405,1.5921683,5.6524334,1.6294171,1.6628289,2.260531,1.6748134,1.423025,1.4422204,1.6537836,2.0772579,REST
7.1059833,2.5922961,2.3151674,1.7291616,1.4577379,1.2629331,1.6062378,5.422177,1.6658331,1.6985288,2.3323808,1.7014699,1.4422204,1.4071248,1.5149257,2.0432818,REST
7.2183795,2.7018514,2.2416513,1.7320508,1.4798648,1.294218,1.7363756,5.8249464,1.6446884,1.6955825,2.215852,1.7102631,1.4335271,1.3619839,1.6186414,2.0566964,REST
7.061869,2.6990738,2.285826,1.7874563,1.4933184,1.2727922,1.7378147,6.4331174,1.6109004,1.7363756,2.238303,1.7549928,1.4265343,1.3910427,1.6673332,2.0676074,REST
7.368853,2.7294688,2.2405357,1.767767,1.4882876,1.2688577,1.776232,6.535289,1.6077936,1.6985288,2.2248595,1.6658331,1.4265343,1.4177446,1.7088008,2.0322402,REST
6.842514,2.7,2.1142373,1.7277153,1.5083103,1.2903488,1.7262677,6.3170404,1.6015618,1.6792855,1.9937402,1.6446884,1.4611639,1.3820275,1.6867127,1.9949937,REST
7.2477584,2.657066,2.1587033,1.6628289,1.524795,1.3076696,1.6124516,6.4245625,1.6124516,1.6263456,1.8894444,1.6109004,1.4662879,1.4035668,1.6955825,1.954482,REST
7.085549,2.4829419,2.0615528,1.6324828,1.4317821,1.3076696,1.5524175,5.792668,1.6628289,1.5890249,1.8027756,1.5842979,1.4560219,1.3838352,1.6431677,2.018663,REST
6.915562,2.7568097,2.078461,1.6370705,1.4335271,1.3304135,1.5116217,5.892792,1.9949937,6.8531017,1.942936,1.6613247,1.459452,1.4071248,1.7334936,1.9924859,REST
7.674308,4.016217,2.156386,1.6248077,1.4335271,1.371131,1.5313393,6.448643,3.3007576,7.4343796,2.1540658,1.7832555,1.4933184,1.5033296,9.046823,3.2132537,REST
7.2093687,4.5188494,2.143595,1.6763054,1.4317821,1.3674794,1.4882876,5.8043084,4.896938,7.6118326,2.3748684,1.8734994,1.4662879,1.4662879,9.030781,3.1551545,REST
7.1175838,4.666369,2.2693613,1.7175565,1.5099669,1.3946326,1.5890249,6.445541,5.3394756,7.753064,2.4454038,1.882817,1.4899665,1.4832398,9.070281,3.1480153,REST
7.098239,4.6189823,2.285826,1.7058722,1.4781746,1.4124447,1.6232682,6.0406957,5.607138,4.290105,2.4494898,1.9467922,1.4456832,1.4456832,9.02995,3.1136794,REST
6.051033,3.6986485,2.1047566,1.6263456,1.4159802,1.3619839,1.5921683,5.427246,5.4235597,3.4525354,2.3075962,1.7958285,1.4071248,1.3747727,1.6340135,1.852026,REST
6.264583,3.170962,2.1494186,1.7435596,1.4017845,1.3674794,1.6170962,5.556078,4.6113987,3.33991,2.3547823,1.7606816,1.3892444,1.3747727,1.668832,1.9300259,REST
6.7412906,3.1296964,2.0223749,1.7720045,1.317194,1.328533,1.5491934,5.0517325,4.3908997,3.1811948,2.2989128,1.7888544,1.3638182,1.3472193,1.5049918,1.9039433,REST
6.835203,3.0781488,2.0964255,1.7564168,1.3379087,1.266886,1.5,5.48908,4.4328322,2.9841247,2.0676074,1.6462078,1.371131,1.3874437,1.5748016,1.9,REST
7.501333,3.1488092,2.2338307,1.7902514,1.4560219,1.2509996,1.471394,5.6360445,4.33359,3.0116441,1.9899749,1.6852299,1.36565,1.3693064,1.6309507,1.9196354,REST
7.652124,3.4014702,2.2022715,1.6955825,1.4508618,1.1895378,1.4577379,5.6515484,4.215448,3.0813959,1.8165902,1.6232682,1.396424,1.3747727,1.6124516,1.8854707,REST
7.4437895,3.3941126,2.1505814,1.5524175,1.4456832,1.260952,1.4645818,5.5213223,4.248529,3.1898277,1.8774984,1.6062378,1.4089003,1.4,1.6046807,1.8096961,REST
7.463913,3.435113,2.0940392,1.6186414,1.430035,1.2708265,1.5572411,5.818505,4.1303754,3.259601,1.942936,1.6355428,1.4089003,1.4142135,1.6294171,1.9403608,REST
7.556454,3.442383,2.0676074,1.6822604,1.4,1.3114877,1.6109004,5.88685,4.2883563,3.2992423,1.9824228,1.6537836,1.4035668,1.421267,1.6217275,1.8986838,REST
7.520971,3.207803,2.0603397,1.6748134,1.3820275,1.3133925,1.6232682,5.9186144,4.4598207,3.268792,1.8934096,1.6837459,1.3892444,1.4404861,1.6598192,1.9811612,REST
7.4752927,3.2946925,2.108317,1.7406895,1.4265343,1.2549901,1.5524175,5.6453524,4.6909485,3.3734255,1.8234583,1.6385969,1.4282857,1.459452,1.6552945,2.123676,REST
7.766273,3.2163644,2.20794,1.8,1.4035668,1.3228756,1.5394804,5.4740295,4.9137564,3.6200829,1.8668154,1.6385969,1.4916433,1.4071248,1.6673332,2.1633308,REST
7.521968,3.0846393,2.2248595,1.7832555,1.4159802,1.2903488,1.56205,5.5443664,4.75342,3.5249114,1.9,1.6093477,1.4933184,1.4124447,1.6822604,2.2192342,REST
7.313686,3.1088583,2.2203603,1.7649362,1.4611639,1.3057564,1.5491934,5.7749457,4.3422346,3.4467375,1.9442222,1.6718254,1.454304,1.4577379,1.6628289,2.2248595,REST
6.665583,2.9924905,2.260531,1.7535678,1.4491377,1.5149257,1.6355428,5.8459387,4.313931,3.5064228,1.9196354,1.6970563,1.4035668,1.9583156,1.7435596,2.1633308,REST
6.112692,2.894823,2.1459265,1.6201851,1.4899665,1.858763,1.6201851,5.896185,3.595831,2.967322,1.8411953,1.7088008,1.3416407,2.0796633,1.7248188,2.0844662,REST
6.408198,2.9094672,2.1142373,1.6077936,1.4949917,1.8641351,1.5827192,5.994164,3.0389142,2.6814175,1.7102631,1.7349352,1.3472193,2.1023796,1.6822604,2.1307275,REST
6.2601914,2.812472,2.0940392,1.6522712,1.4899665,1.8920888,1.5921683,5.681549,2.75318,2.4289916,1.6970563,1.7521415,1.37659,2.066398,1.7521415,2.1725562,REST
6.7889614,2.7820854,2.0724382,1.6867127,1.5700318,1.7748239,1.5732132,5.821082,1.7832555,1.7521415,1.7262677,1.7606816,1.4159802,1.5572411,1.6431677,2.225983,REST
6.5950737,2.75318,2.0506096,1.7334936,1.5652477,1.3601471,1.5795568,5.703946,1.8138357,1.8013883,1.7521415,1.6970563,1.3802173,1.4159802,1.6355428,2.2248595,REST
5.846794,2.6730132,2.0506096,1.7944359,1.5652477,1.3674794,1.6155494,5.6714196,1.7804494,1.858763,1.7916473,1.6552945,1.4124447,1.3747727,1.6583124,2.1805964,REST
5.7078896,2.6776855,2.0457273,1.7720045,1.5378556,1.356466,1.5779734,5.7118297,1.8275666,1.8854707,1.7649362,1.5874507,1.4491377,1.3747727,1.6462078,2.1377559,REST
5.631163,2.6730132,2.0615528,1.7435596,1.5198684,1.2469964,1.5811388,5.654202,1.7748239,1.8330302,1.7832555,1.5588458,1.4882876,1.4071248,1.6340135,2.1154196,REST
5.7589064,2.7468164,2.1023796,1.6748134,1.4866068,1.2349089,1.6294171,5.5848007,1.8138357,1.7958285,1.6867127,1.5748016,1.5842979,1.421267,1.6155494,2.1505814,REST
5.9118524,2.680485,2.1177819,1.5874507,1.4247807,1.2569805,1.7088008,5.7948256,1.8303005,1.7521415,1.7058722,1.6093477,1.5763882,1.4508618,1.7233688,2.192031,REST
5.897457,2.5874698,2.2135944,1.5182227,1.4317821,1.2103719,1.7421252,6.004165,1.7649362,1.6941074,1.6628289,1.5811388,1.5215124,1.4764823,1.7175565,2.1213202,REST
5.7536945,2.53081,2.2327113,1.566844,1.423025,1.3076696,1.7131841,6.1032777,1.7334936,1.7219175,1.6385969,1.5394804,1.4560219,1.43527,1.6911534,2.0432818,REST
5.9455867,2.339872,2.1330729,1.5748016,1.4335271,1.3228756,1.6462078,6.109419,1.6046807,1.6278821,1.6881943,1.554027,1.4317821,1.3601471,1.7449929,2.0285463,REST
5.658622,2.5258663,2.1656408,1.6170962,1.405347,1.2429802,1.4560219,5.626722,1.6109004,1.554027,1.6552945,1.5427248,1.4089003,1.3546218,1.6583124,1.9352002,REST
5.7030697,2.5903668,2.0808651,1.6416456,1.4508618,1.339776,1.496663,5.6956124,1.6109004,1.6015618,1.6401219,1.566844,1.4124447,1.317194,1.6248077,1.9761072,REST
5.5330825,2.4758837,2.0530465,1.6046807,1.405347,1.264911,1.4282857,5.6431375,1.7549928,1.6093477,1.5842979,1.5524175,1.4508618,1.3784049,1.6941074,2.044505,REST
5.3623686,2.4949949,2.0796633,1.6077936,1.4089003,1.2589679,1.3820275,5.319774,1.7916473,1.6628289,1.5182227,1.5779734,1.4089003,1.4035668,1.5937377,2.007486,REST
5.1048994,2.2671568,2.5553865,2.3184047,1.5083103,1.839837,1.4899665,5.17349,1.8193405,1.7102631,1.776232,1.6340135,1.4247807,1.6370705,1.5231546,1.9697716,REST
4.7222877,2.078461,2.6814175,2.4382372,1.4645818,1.8193405,1.4404861,4.306971,1.8493242,1.7349352,1.8248287,1.7175565,1.4474115,1.6492423,1.5049918,1.9493588,REST
4.458699,2.0904546,2.6925824,2.4809272,1.473092,1.835756,1.5953057,4.596738,1.7349352,1.7363756,1.882817,1.8681542,1.3693064,1.6324828,1.5231546,1.8668154,REST
4.049074,1.9836835,2.6748831,2.5079873,1.4696939,1.811077,1.596872,4.5022216,1.8466185,1.7478559,1.9634154,1.9364917,1.3453624,1.6462078,1.5443445,1.8207141,REST
4.2479405,1.9287301,2.0976176,1.7902514,1.372953,1.2767146,1.5636495,4.622229,1.8601075,1.7492856,1.7161002,1.9532025,1.356466,1.3910427,1.6,1.7958285,REST
4.6893497,1.942936,2.018663,1.7635192,1.4560219,1.2083046,1.6186414,5.0189643,1.8801596,1.6507574,1.7521415,1.8384776,1.336039,1.3820275,1.5459626,1.7320508,REST
4.676537,1.9962465,1.9824228,1.7492856,1.473092,1.2409674,1.5165751,4.708503,1.9118054,1.6109004,1.7860571,1.7790446,1.36565,1.3490738,1.4882876,1.7492856,REST
